Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Region,Category,Sub-Category,Sales
CA-2015-133690,2015-08-03,05/08/2015,First Class,Bruce Stewart,Consumer,Denver,Colorado,West,Office Supplies,Appliances,2.6
US-2018-116701,2018-12-17,21/12/2018,Second Class,Logan Currie,Consumer,Dallas,Texas,Central,Office Supplies,Appliances,66.284
CA-2018-126382,2018-06-03,07/06/2018,Standard Class,Heather Kirkland,Corporate,Franklin,Tennessee,South,Furniture,Furnishings,35.168
CA-2018-108329,2018-12-09,14/12/2018,Standard Class,Laurel Elliston,Consumer,Whittier,California,West,Technology,Phones,444.768
CA-2018-135860,2018-12-01,07/12/2018,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,83.92
CA-2018-135860,2018-12-01,07/12/2018,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Technology,Phones,131.98
CA-2018-135860,2018-12-01,07/12/2018,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Binders,15.92
CA-2018-135860,2018-12-01,07/12/2018,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Fasteners,52.29
CA-2018-135860,2018-12-01,07/12/2018,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,91.99
CA-2016-101007,2016-02-09,13/02/2016,Second Class,Michael Stewart,Corporate,Dallas,Texas,Central,Technology,Accessories,20.8
CA-2016-146262,2016-01-02,09/01/2016,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Office Supplies,Labels,23.68
CA-2016-146262,2016-01-02,09/01/2016,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Furniture,Bookcases,452.45
CA-2016-146262,2016-01-02,09/01/2016,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Phones,62.982
CA-2016-146262,2016-01-02,09/01/2016,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Machines,1188.0
CA-2016-146262,2016-01-02,09/01/2016,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Accessories,89.584
CA-2017-130162,2017-10-28,01/11/2017,Standard Class,Jonathan Howell,Consumer,Los Angeles,California,West,Office Supplies,Storage,93.06
CA-2017-130162,2017-10-28,01/11/2017,Standard Class,Jonathan Howell,Consumer,Los Angeles,California,West,Technology,Phones,302.376
CA-2016-169397,2016-12-24,27/12/2016,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Fasteners,5.584
CA-2016-169397,2016-12-24,27/12/2016,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Paper,22.704
CA-2016-169397,2016-12-24,27/12/2016,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Binders,19.776
CA-2016-169397,2016-12-24,27/12/2016,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Furniture,Furnishings,72.704
CA-2016-169397,2016-12-24,27/12/2016,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Technology,Machines,479.988
CA-2016-169397,2016-12-24,27/12/2016,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Art,27.168
CA-2016-163055,2016-08-09,16/08/2016,Standard Class,David Smith,Corporate,Detroit,Michigan,Central,Office Supplies,Art,2.2
CA-2016-163055,2016-08-09,16/08/2016,Standard Class,David Smith,Corporate,Detroit,Michigan,Central,Furniture,Tables,622.45
CA-2016-163055,2016-08-09,16/08/2016,Standard Class,David Smith,Corporate,Detroit,Michigan,Central,Office Supplies,Storage,21.98
US-2016-145436,2016-02-28,04/03/2016,Standard Class,Valerie Dominguez,Consumer,Columbia,Tennessee,South,Furniture,Chairs,161.568
US-2016-145436,2016-02-28,04/03/2016,Standard Class,Valerie Dominguez,Consumer,Columbia,Tennessee,South,Furniture,Chairs,389.696
US-2015-156216,2015-09-13,17/09/2015,Standard Class,Erin Ashbrook,Corporate,Charlotte,North Carolina,South,Office Supplies,Binders,18.648
US-2018-100930,2018-04-07,12/04/2018,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Tables,233.86
US-2018-100930,2018-04-07,12/04/2018,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Tables,620.6145
US-2018-100930,2018-04-07,12/04/2018,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Office Supplies,Binders,5.328
US-2018-100930,2018-04-07,12/04/2018,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Furnishings,258.072
US-2018-100930,2018-04-07,12/04/2018,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Technology,Accessories,617.976
CA-2018-160514,2018-11-12,16/11/2018,Standard Class,David Bremer,Corporate,Santa Clara,California,West,Office Supplies,Paper,10.56
CA-2017-157749,2017-06-04,09/06/2017,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,25.92
CA-2017-157749,2017-06-04,09/06/2017,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,419.68
CA-2017-157749,2017-06-04,09/06/2017,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,11.688
CA-2017-157749,2017-06-04,09/06/2017,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Technology,Phones,31.984
CA-2017-157749,2017-06-04,09/06/2017,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Tables,177.225
CA-2017-157749,2017-06-04,09/06/2017,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,4.044
CA-2017-157749,2017-06-04,09/06/2017,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Office Supplies,Art,7.408
CA-2015-131926,2015-06-01,06/06/2015,Second Class,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Furniture,Chairs,2001.86
CA-2015-131926,2015-06-01,06/06/2015,Second Class,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Storage,166.72
CA-2015-131926,2015-06-01,06/06/2015,Second Class,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Paper,47.88
CA-2015-131926,2015-06-01,06/06/2015,Second Class,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Appliances,1503.25
CA-2015-131926,2015-06-01,06/06/2015,Second Class,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Paper,25.92
CA-2017-154739,2017-12-10,15/12/2017,Second Class,Logan Haushalter,Consumer,San Francisco,California,West,Furniture,Chairs,321.568
CA-2017-145625,2017-09-11,17/09/2017,Standard Class,Kelly Collister,Consumer,San Diego,California,West,Office Supplies,Paper,7.61
CA-2017-145625,2017-09-11,17/09/2017,Standard Class,Kelly Collister,Consumer,San Diego,California,West,Technology,Accessories,3347.37
CA-2017-146941,2017-12-10,13/12/2017,First Class,Delfina Latchford,Consumer,New York City,New York,East,Office Supplies,Storage,80.58
CA-2017-146941,2017-12-10,13/12/2017,First Class,Delfina Latchford,Consumer,New York City,New York,East,Office Supplies,Envelopes,361.92
US-2016-159982,2016-11-28,04/12/2016,Standard Class,Dan Reichenbach,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,12.132
US-2016-159982,2016-11-28,04/12/2016,Standard Class,Dan Reichenbach,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,82.368
US-2016-159982,2016-11-28,04/12/2016,Standard Class,Dan Reichenbach,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,53.92
US-2016-159982,2016-11-28,04/12/2016,Standard Class,Dan Reichenbach,Corporate,Chicago,Illinois,Central,Technology,Phones,647.904
CA-2018-163139,2018-12-01,03/12/2018,Second Class,Craig Carreira,Consumer,New York City,New York,East,Technology,Accessories,20.37
CA-2018-163139,2018-12-01,03/12/2018,Second Class,Craig Carreira,Consumer,New York City,New York,East,Office Supplies,Storage,221.55
CA-2018-163139,2018-12-01,03/12/2018,Second Class,Craig Carreira,Consumer,New York City,New York,East,Office Supplies,Binders,17.52
US-2018-155299,2018-06-08,12/06/2018,Standard Class,Dorris liebe,Corporate,Pasadena,Texas,Central,Office Supplies,Appliances,1.624
US-2015-106992,2015-09-19,21/09/2015,Second Class,Sean Braxton,Corporate,Houston,Texas,Central,Technology,Machines,3059.982
US-2015-106992,2015-09-19,21/09/2015,Second Class,Sean Braxton,Corporate,Houston,Texas,Central,Technology,Machines,2519.958
CA-2017-125318,2017-06-06,13/06/2017,Standard Class,Roy Collins,Consumer,Chicago,Illinois,Central,Technology,Phones,328.224
CA-2016-155040,2016-11-10,15/11/2016,Standard Class,Alan Hwang,Consumer,Brentwood,California,West,Technology,Accessories,79.9
CA-2018-136826,2018-06-16,20/06/2018,Standard Class,Claudia Bergmann,Corporate,Chapel Hill,North Carolina,South,Office Supplies,Art,14.016
CA-2017-111010,2017-01-22,28/01/2017,Standard Class,Paul Gonzalez,Consumer,Morristown,New Jersey,East,Office Supplies,Fasteners,7.56
US-2018-145366,2018-12-09,13/12/2018,Standard Class,Christine Abelman,Corporate,Cincinnati,Ohio,East,Office Supplies,Storage,37.208
US-2018-145366,2018-12-09,13/12/2018,Standard Class,Christine Abelman,Corporate,Cincinnati,Ohio,East,Office Supplies,Envelopes,57.576
CA-2018-163979,2018-12-28,02/01/2019,Second Class,Kristen Hastings,Corporate,San Francisco,California,West,Office Supplies,Storage,725.84
CA-2016-155334,2016-07-30,31/07/2016,First Class,Helen Andreada,Consumer,San Francisco,California,West,Technology,Accessories,209.93
CA-2016-155334,2016-07-30,31/07/2016,First Class,Helen Andreada,Consumer,San Francisco,California,West,Furniture,Furnishings,5.28
CA-2016-155334,2016-07-30,31/07/2016,First Class,Helen Andreada,Consumer,San Francisco,California,West,Office Supplies,Binders,10.92
CA-2018-118136,2018-09-16,17/09/2018,First Class,Barry Blumstein,Corporate,Inglewood,California,West,Office Supplies,Paper,8.82
CA-2018-118136,2018-09-16,17/09/2018,First Class,Barry Blumstein,Corporate,Inglewood,California,West,Office Supplies,Art,5.98
CA-2018-132976,2018-10-13,17/10/2018,Standard Class,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,11.648
CA-2018-132976,2018-10-13,17/10/2018,Standard Class,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,18.176
CA-2018-132976,2018-10-13,17/10/2018,Standard Class,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,59.712
CA-2018-132976,2018-10-13,17/10/2018,Standard Class,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,24.84
US-2016-161991,2016-09-26,28/09/2016,Second Class,Steven Cartwright,Consumer,Houston,Texas,Central,Office Supplies,Binders,2.08
US-2016-161991,2016-09-26,28/09/2016,Second Class,Steven Cartwright,Consumer,Houston,Texas,Central,Technology,Phones,1114.4
CA-2016-130890,2016-11-02,06/11/2016,Standard Class,Jas O'Carroll,Consumer,Los Angeles,California,West,Furniture,Tables,1038.84
CA-2016-130883,2016-09-26,02/10/2016,Standard Class,Tracy Blumstein,Consumer,Portland,Oregon,West,Office Supplies,Paper,141.76
CA-2016-130883,2016-09-26,02/10/2016,Standard Class,Tracy Blumstein,Consumer,Portland,Oregon,West,Technology,Accessories,239.8
CA-2016-130883,2016-09-26,02/10/2016,Standard Class,Tracy Blumstein,Consumer,Portland,Oregon,West,Office Supplies,Paper,31.104
CA-2017-112697,2017-12-18,20/12/2017,Second Class,Alan Haines,Corporate,Tamarac,Florida,South,Office Supplies,Binders,254.058
CA-2017-112697,2017-12-18,20/12/2017,Second Class,Alan Haines,Corporate,Tamarac,Florida,South,Office Supplies,Appliances,194.528
CA-2017-112697,2017-12-18,20/12/2017,Second Class,Alan Haines,Corporate,Tamarac,Florida,South,Office Supplies,Supplies,961.48
CA-2017-110772,2017-11-20,24/11/2017,Second Class,Nick Zandusky,Home Office,Columbus,Ohio,East,Office Supplies,Fasteners,19.096
CA-2017-110772,2017-11-20,24/11/2017,Second Class,Nick Zandusky,Home Office,Columbus,Ohio,East,Office Supplies,Labels,18.496
CA-2017-110772,2017-11-20,24/11/2017,Second Class,Nick Zandusky,Home Office,Columbus,Ohio,East,Technology,Accessories,255.984
CA-2017-110772,2017-11-20,24/11/2017,Second Class,Nick Zandusky,Home Office,Columbus,Ohio,East,Furniture,Bookcases,86.97
CA-2015-111451,2015-12-26,28/12/2015,First Class,Kelly Lampkin,Corporate,Colorado Springs,Colorado,West,Furniture,Furnishings,300.416
CA-2015-111451,2015-12-26,28/12/2015,First Class,Kelly Lampkin,Corporate,Colorado Springs,Colorado,West,Furniture,Chairs,230.352
CA-2015-111451,2015-12-26,28/12/2015,First Class,Kelly Lampkin,Corporate,Colorado Springs,Colorado,West,Furniture,Furnishings,218.352
CA-2015-111451,2015-12-26,28/12/2015,First Class,Kelly Lampkin,Corporate,Colorado Springs,Colorado,West,Office Supplies,Binders,78.6
CA-2015-111451,2015-12-26,28/12/2015,First Class,Kelly Lampkin,Corporate,Colorado Springs,Colorado,West,Office Supplies,Fasteners,27.552
CA-2017-142545,2017-10-28,03/11/2017,Standard Class,Jonathan Doherty,Corporate,Belleville,New Jersey,East,Office Supplies,Paper,32.4
CA-2017-142545,2017-10-28,03/11/2017,Standard Class,Jonathan Doherty,Corporate,Belleville,New Jersey,East,Office Supplies,Storage,1082.48
CA-2017-142545,2017-10-28,03/11/2017,Standard Class,Jonathan Doherty,Corporate,Belleville,New Jersey,East,Office Supplies,Paper,56.91
CA-2017-142545,2017-10-28,03/11/2017,Standard Class,Jonathan Doherty,Corporate,Belleville,New Jersey,East,Furniture,Furnishings,77.6
CA-2017-142545,2017-10-28,03/11/2017,Standard Class,Jonathan Doherty,Corporate,Belleville,New Jersey,East,Office Supplies,Binders,14.28
US-2018-152380,2018-11-19,23/11/2018,Standard Class,Jonathan Howell,Consumer,Chicago,Illinois,Central,Furniture,Tables,219.075
CA-2016-144253,2016-05-04,09/05/2016,Second Class,Alan Schoenberger,Corporate,New York City,New York,East,Furniture,Furnishings,26.8
CA-2015-130960,2015-12-30,04/01/2016,Standard Class,Ken Brennan,Corporate,Taylor,Michigan,Central,Office Supplies,Art,9.84
CA-2015-111003,2015-06-01,06/06/2015,Standard Class,Corey Roper,Home Office,Lakewood,New Jersey,East,Office Supplies,Binders,45.48
CA-2015-111003,2015-06-01,06/06/2015,Standard Class,Corey Roper,Home Office,Lakewood,New Jersey,East,Office Supplies,Art,289.2
CA-2018-126774,2018-04-15,17/04/2018,First Class,Shahid Hopkins,Consumer,Arlington,Virginia,South,Office Supplies,Art,4.89
CA-2017-142902,2017-09-12,14/09/2017,Second Class,Ben Peterman,Corporate,Arvada,Colorado,West,Furniture,Furnishings,15.136
CA-2017-142902,2017-09-12,14/09/2017,Second Class,Ben Peterman,Corporate,Arvada,Colorado,West,Furniture,Chairs,466.768
CA-2017-142902,2017-09-12,14/09/2017,Second Class,Ben Peterman,Corporate,Arvada,Colorado,West,Furniture,Furnishings,15.232
CA-2017-142902,2017-09-12,14/09/2017,Second Class,Ben Peterman,Corporate,Arvada,Colorado,West,Office Supplies,Labels,6.264
CA-2015-120887,2015-09-27,03/10/2015,Standard Class,Thomas Seio,Corporate,Hackensack,New Jersey,East,Furniture,Furnishings,87.54
CA-2015-167850,2015-08-09,16/08/2015,Standard Class,Andy Gerbode,Corporate,Saint Petersburg,Florida,South,Technology,Phones,178.384
CA-2015-167850,2015-08-09,16/08/2015,Standard Class,Andy Gerbode,Corporate,Saint Petersburg,Florida,South,Office Supplies,Paper,15.552
CA-2015-164259,2015-12-28,30/12/2015,First Class,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,99.136
CA-2015-164973,2015-11-04,09/11/2015,Standard Class,Nathan Mautz,Home Office,New York City,New York,East,Furniture,Chairs,135.882
CA-2015-164973,2015-11-04,09/11/2015,Standard Class,Nathan Mautz,Home Office,New York City,New York,East,Technology,Machines,3991.98
CA-2015-164973,2015-11-04,09/11/2015,Standard Class,Nathan Mautz,Home Office,New York City,New York,East,Technology,Phones,275.94
CA-2015-164973,2015-11-04,09/11/2015,Standard Class,Nathan Mautz,Home Office,New York City,New York,East,Technology,Accessories,360.0
CA-2015-164973,2015-11-04,09/11/2015,Standard Class,Nathan Mautz,Home Office,New York City,New York,East,Office Supplies,Storage,43.57
CA-2015-156601,2015-09-19,24/09/2015,Standard Class,Frank Atkinson,Corporate,Long Beach,California,West,Office Supplies,Fasteners,7.16
CA-2017-162138,2017-04-23,27/04/2017,Standard Class,Grace Kelly,Corporate,Hesperia,California,West,Office Supplies,Binders,251.52
CA-2017-162138,2017-04-23,27/04/2017,Standard Class,Grace Kelly,Corporate,Hesperia,California,West,Technology,Accessories,99.99
CA-2018-153339,2018-11-03,05/11/2018,Second Class,Don Jones,Corporate,Murfreesboro,Tennessee,South,Furniture,Furnishings,15.992
US-2017-141544,2017-08-30,01/09/2017,First Class,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,290.898
US-2017-141544,2017-08-30,01/09/2017,First Class,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,54.224
US-2017-141544,2017-08-30,01/09/2017,First Class,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,786.744
US-2017-141544,2017-08-30,01/09/2017,First Class,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,100.24
US-2017-141544,2017-08-30,01/09/2017,First Class,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,37.764
US-2017-150147,2017-04-25,29/04/2017,Second Class,John Lucas,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,82.8
US-2017-150147,2017-04-25,29/04/2017,Second Class,John Lucas,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,20.724
US-2017-150147,2017-04-25,29/04/2017,Second Class,John Lucas,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,4.896
CA-2016-137946,2016-09-01,04/09/2016,Second Class,Doug Bickford,Consumer,Los Angeles,California,West,Office Supplies,Binders,4.752
CA-2016-137946,2016-09-01,04/09/2016,Second Class,Doug Bickford,Consumer,Los Angeles,California,West,Technology,Copiers,959.984
CA-2016-137946,2016-09-01,04/09/2016,Second Class,Doug Bickford,Consumer,Los Angeles,California,West,Office Supplies,Binders,14.368
CA-2015-129924,2015-07-12,17/07/2015,Standard Class,Alyssa Crouse,Corporate,San Francisco,California,West,Office Supplies,Binders,7.712
CA-2015-129924,2015-07-12,17/07/2015,Standard Class,Alyssa Crouse,Corporate,San Francisco,California,West,Furniture,Tables,698.352
CA-2016-128167,2016-06-22,26/06/2016,Second Class,Ken Lonsdale,Consumer,Layton,Utah,West,Office Supplies,Fasteners,4.96
CA-2015-122336,2015-04-13,17/04/2015,Second Class,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,17.856
CA-2015-122336,2015-04-13,17/04/2015,Second Class,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,509.97
CA-2015-122336,2015-04-13,17/04/2015,Second Class,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,30.992
CA-2015-122336,2015-04-13,17/04/2015,Second Class,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,71.928
US-2016-120712,2016-12-20,24/12/2016,Standard Class,Chad Sievert,Consumer,Austin,Texas,Central,Office Supplies,Storage,88.8
CA-2018-169901,2018-06-15,19/06/2018,Standard Class,Clay Cheatham,Consumer,San Francisco,California,West,Technology,Phones,47.976
CA-2018-134306,2018-07-08,12/07/2018,Standard Class,Tamara Dahlen,Consumer,Lowell,Massachusetts,East,Office Supplies,Art,7.56
CA-2018-134306,2018-07-08,12/07/2018,Standard Class,Tamara Dahlen,Consumer,Lowell,Massachusetts,East,Office Supplies,Paper,24.56
